"","PID","Stage","OwnPhone","Phone.OS","Usage.Hours","Usage.Minutes","Cat1.Name","Cat1.Hours","Cat1.Minutes","Cat2.Name","Cat2.Hours","Cat2.Minutes","Cat3.Name","Cat3.Hours","Cat3.Minutes","Cat4.Name","Cat4.Hours","Cat4.Minutes","Cat5.Name","Cat5.Hours","Cat5.Minutes","AvgPickups","AvgNotifs","Usage.DailyHourlyAverage","Cat1.DailyHourlyAverage","Cat2.DailyHourlyAverage","Cat3.DailyHourlyAverage","Cat4.DailyHourlyAverage","Cat5.DailyHourlyAverage"
"193","A-051","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,20,"Social",19,28,"Games",9,23,"Other",1,59,"Productivity & Finance",1,34,"Shopping & Food",1,0,149,210,6.33333333333333,2.78095238095238,1.34047619047619,0.283333333333333,0.223809523809524,0.142857142857143
"194","A-051","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,20,"Social",19,28,"Games",9,23,"Other",1,59,"Productivity & Finance",1,34,"Shopping & Food",1,0,149,210,6.33333333333333,2.78095238095238,1.34047619047619,0.283333333333333,0.223809523809524,0.142857142857143
"195","A-051","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,20,"Social",19,28,"Games",9,23,"Other",1,59,"Productivity & Finance",1,34,"Shopping & Food",1,0,149,210,6.33333333333333,2.78095238095238,1.34047619047619,0.283333333333333,0.223809523809524,0.142857142857143
"196",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"197",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"198",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"199",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"200",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"201",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"202","A-056","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,12,"Social",3,14,"Entertainment",1,30,"Creativity",1,7,"Education",1,4,"Productivity & Finance",0,40,111,92,8.2,0.461904761904762,0.214285714285714,0.15952380952381,0.152380952380952,0.0952380952380952
"203","A-056","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,12,"Social",3,14,"Entertainment",1,30,"Creativity",1,7,"Education",1,4,"Productivity & Finance",0,40,111,92,8.2,0.461904761904762,0.214285714285714,0.15952380952381,0.152380952380952,0.0952380952380952
"204","A-056","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,12,"Social",3,14,"Entertainment",1,30,"Creativity",1,7,"Education",1,4,"Productivity & Finance",0,40,111,92,8.2,0.461904761904762,0.214285714285714,0.15952380952381,0.152380952380952,0.0952380952380952
"205","A-056","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,12,"Social",3,14,"Entertainment",1,30,"Creativity",1,7,"Education",1,4,"Productivity & Finance",0,40,111,92,8.2,0.461904761904762,0.214285714285714,0.15952380952381,0.152380952380952,0.0952380952380952
"206","A-056","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,12,"Social",3,14,"Entertainment",1,30,"Creativity",1,7,"Education",1,4,"Productivity & Finance",0,40,111,92,8.2,0.461904761904762,0.214285714285714,0.15952380952381,0.152380952380952,0.0952380952380952
"207","A-056","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,12,"Social",3,14,"Entertainment",1,30,"Creativity",1,7,"Education",1,4,"Productivity & Finance",0,40,111,92,8.2,0.461904761904762,0.214285714285714,0.15952380952381,0.152380952380952,0.0952380952380952
"208","A-056","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,12,"Social",3,14,"Entertainment",1,30,"Creativity",1,7,"Education",1,4,"Productivity & Finance",0,40,111,92,8.2,0.461904761904762,0.214285714285714,0.15952380952381,0.152380952380952,0.0952380952380952
"209","A-056","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,12,"Social",3,14,"Entertainment",1,30,"Creativity",1,7,"Education",1,4,"Productivity & Finance",0,40,111,92,8.2,0.461904761904762,0.214285714285714,0.15952380952381,0.152380952380952,0.0952380952380952
"210","A-057","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,10,"Social",17,5,"Safari",3,16,"Social",2,26,"Messages",2,12,"Snapchat",1,55,105,145,8.16666666666667,2.44047619047619,0.466666666666667,0.347619047619048,0.314285714285714,0.273809523809524
"211","A-057","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,10,"Social",17,5,"Safari",3,16,"Social",2,26,"Messages",2,12,"Snapchat",1,55,105,145,8.16666666666667,2.44047619047619,0.466666666666667,0.347619047619048,0.314285714285714,0.273809523809524
"212","A-057","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,10,"Social",17,5,"Safari",3,16,"Social",2,26,"Messages",2,12,"Snapchat",1,55,105,145,8.16666666666667,2.44047619047619,0.466666666666667,0.347619047619048,0.314285714285714,0.273809523809524
"213","A-057","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,10,"Social",17,5,"Safari",3,16,"Social",2,26,"Messages",2,12,"Snapchat",1,55,105,145,8.16666666666667,2.44047619047619,0.466666666666667,0.347619047619048,0.314285714285714,0.273809523809524
"214","A-057","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,10,"Social",17,5,"Safari",3,16,"Social",2,26,"Messages",2,12,"Snapchat",1,55,105,145,8.16666666666667,2.44047619047619,0.466666666666667,0.347619047619048,0.314285714285714,0.273809523809524
"215","A-008","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,34,"Entertainment",3,34,"Social",3,12,"Reading",0,54,"Productivity & Finance",0,36,"Creativity ",0,12,74,42,7.56666666666667,0.50952380952381,0.457142857142857,0.128571428571429,0.0857142857142857,0.0285714285714286
"216","A-008","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,34,"Entertainment",3,34,"Social",3,12,"Reading",0,54,"Productivity & Finance",0,36,"Creativity ",0,12,74,42,7.56666666666667,0.50952380952381,0.457142857142857,0.128571428571429,0.0857142857142857,0.0285714285714286
"217","A-008","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,34,"Entertainment",3,34,"Social",3,12,"Reading",0,54,"Productivity & Finance",0,36,"Creativity ",0,12,74,42,7.56666666666667,0.50952380952381,0.457142857142857,0.128571428571429,0.0857142857142857,0.0285714285714286
"218","A-008","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,34,"Entertainment",3,34,"Social",3,12,"Reading",0,54,"Productivity & Finance",0,36,"Creativity ",0,12,74,42,7.56666666666667,0.50952380952381,0.457142857142857,0.128571428571429,0.0857142857142857,0.0285714285714286
"219","A-008","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,34,"Entertainment",3,34,"Social",3,12,"Reading",0,54,"Productivity & Finance",0,36,"Creativity ",0,12,74,42,7.56666666666667,0.50952380952381,0.457142857142857,0.128571428571429,0.0857142857142857,0.0285714285714286
"220","A-083","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,33,"Social",13,1,"Entertainment",9,48,"Productivity",0,45,"Information",0,26,"Games",0,15,116,268,4.55,1.85952380952381,1.4,0.107142857142857,0.0619047619047619,0.0357142857142857
"221","A-083","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,33,"Social",13,1,"Entertainment",9,48,"Productivity",0,45,"Information",0,26,"Games",0,15,116,268,4.55,1.85952380952381,1.4,0.107142857142857,0.0619047619047619,0.0357142857142857
"222","A-083","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,33,"Social",13,1,"Entertainment",9,48,"Productivity",0,45,"Information",0,26,"Games",0,15,116,268,4.55,1.85952380952381,1.4,0.107142857142857,0.0619047619047619,0.0357142857142857
"223","A-058","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,8,"Social",16,4,"Utilities",13,34,"Entertainment",5,14,"Other",2,50,"Productivity & Finance",2,14,95,71,9.13333333333333,2.2952380952381,1.93809523809524,0.747619047619048,0.404761904761905,0.319047619047619
"224","A-058","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,8,"Social",16,4,"Utilities",13,34,"Entertainment",5,14,"Other",2,50,"Productivity & Finance",2,14,95,71,9.13333333333333,2.2952380952381,1.93809523809524,0.747619047619048,0.404761904761905,0.319047619047619
"225","A-058","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,8,"Social",16,4,"Utilities",13,34,"Entertainment",5,14,"Other",2,50,"Productivity & Finance",2,14,95,71,9.13333333333333,2.2952380952381,1.93809523809524,0.747619047619048,0.404761904761905,0.319047619047619
"226","A-058","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,8,"Social",16,4,"Utilities",13,34,"Entertainment",5,14,"Other",2,50,"Productivity & Finance",2,14,95,71,9.13333333333333,2.2952380952381,1.93809523809524,0.747619047619048,0.404761904761905,0.319047619047619
"227","A-058","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,8,"Social",16,4,"Utilities",13,34,"Entertainment",5,14,"Other",2,50,"Productivity & Finance",2,14,95,71,9.13333333333333,2.2952380952381,1.93809523809524,0.747619047619048,0.404761904761905,0.319047619047619
"228","A-058","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,8,"Social",16,4,"Utilities",13,34,"Entertainment",5,14,"Other",2,50,"Productivity & Finance",2,14,95,71,9.13333333333333,2.2952380952381,1.93809523809524,0.747619047619048,0.404761904761905,0.319047619047619
"229","A-058","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,8,"Social",16,4,"Utilities",13,34,"Entertainment",5,14,"Other",2,50,"Productivity & Finance",2,14,95,71,9.13333333333333,2.2952380952381,1.93809523809524,0.747619047619048,0.404761904761905,0.319047619047619
"230","A-058","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,8,"Social",16,4,"Utilities",13,34,"Entertainment",5,14,"Other",2,50,"Productivity & Finance",2,14,95,71,9.13333333333333,2.2952380952381,1.93809523809524,0.747619047619048,0.404761904761905,0.319047619047619
"231","A-064","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,28,"Social",9,49,"Spotify",4,14,"Messages",1,50,"Safari",1,34,"Maps",1,24,79,113,3.46666666666667,1.40238095238095,0.604761904761905,0.261904761904762,0.223809523809524,0.2
"232","A-064","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,28,"Social",9,49,"Spotify",4,14,"Messages",1,50,"Safari",1,34,"Maps",1,24,79,113,3.46666666666667,1.40238095238095,0.604761904761905,0.261904761904762,0.223809523809524,0.2
"233","A-064","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,28,"Social",9,49,"Spotify",4,14,"Messages",1,50,"Safari",1,34,"Maps",1,24,79,113,3.46666666666667,1.40238095238095,0.604761904761905,0.261904761904762,0.223809523809524,0.2
"234","A-076","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,14,"Social",10,49,"Productivity & Finance",1,22,"Creativity",0,34,"Entertainment",0,18,"Shopping & Food",0,16,86,126,5.23333333333333,1.5452380952381,0.195238095238095,0.080952380952381,0.0428571428571429,0.0380952380952381
"235","A-076","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,14,"Social",10,49,"Productivity & Finance",1,22,"Creativity",0,34,"Entertainment",0,18,"Shopping & Food",0,16,86,126,5.23333333333333,1.5452380952381,0.195238095238095,0.080952380952381,0.0428571428571429,0.0380952380952381
"236","A-076","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,14,"Social",10,49,"Productivity & Finance",1,22,"Creativity",0,34,"Entertainment",0,18,"Shopping & Food",0,16,86,126,5.23333333333333,1.5452380952381,0.195238095238095,0.080952380952381,0.0428571428571429,0.0380952380952381
"237","A-076","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,14,"Social",10,49,"Productivity & Finance",1,22,"Creativity",0,34,"Entertainment",0,18,"Shopping & Food",0,16,86,126,5.23333333333333,1.5452380952381,0.195238095238095,0.080952380952381,0.0428571428571429,0.0380952380952381
"238","A-071","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,32,"Social",30,20,"Entertainment",3,46,"Utilities",2,17,"Creativity",1,23,"Travel",1,20,145,385,6.53333333333333,4.33333333333333,0.538095238095238,0.326190476190476,0.197619047619048,0.19047619047619
"239","A-071","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,32,"Social",30,20,"Entertainment",3,46,"Utilities",2,17,"Creativity",1,23,"Travel",1,20,145,385,6.53333333333333,4.33333333333333,0.538095238095238,0.326190476190476,0.197619047619048,0.19047619047619
"240","A-071","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,32,"Social",30,20,"Entertainment",3,46,"Utilities",2,17,"Creativity",1,23,"Travel",1,20,145,385,6.53333333333333,4.33333333333333,0.538095238095238,0.326190476190476,0.197619047619048,0.19047619047619
"241","A-071","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,32,"Social",30,20,"Entertainment",3,46,"Utilities",2,17,"Creativity",1,23,"Travel",1,20,145,385,6.53333333333333,4.33333333333333,0.538095238095238,0.326190476190476,0.197619047619048,0.19047619047619
"242","A-070","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,23,"Social",30,11,"Information & Reading",2,13,"Other",1,25,"Games",1,8,"Travel",0,46,229,444,6.38333333333333,4.31190476190476,0.316666666666667,0.202380952380952,0.161904761904762,0.10952380952381
"243","A-070","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,23,"Social",30,11,"Information & Reading",2,13,"Other",1,25,"Games",1,8,"Travel",0,46,229,444,6.38333333333333,4.31190476190476,0.316666666666667,0.202380952380952,0.161904761904762,0.10952380952381
"244","A-070","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,23,"Social",30,11,"Information & Reading",2,13,"Other",1,25,"Games",1,8,"Travel",0,46,229,444,6.38333333333333,4.31190476190476,0.316666666666667,0.202380952380952,0.161904761904762,0.10952380952381
"245","A-070","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,23,"Social",30,11,"Information & Reading",2,13,"Other",1,25,"Games",1,8,"Travel",0,46,229,444,6.38333333333333,4.31190476190476,0.316666666666667,0.202380952380952,0.161904761904762,0.10952380952381
"246","A-070","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,23,"Social",30,11,"Information & Reading",2,13,"Other",1,25,"Games",1,8,"Travel",0,46,229,444,6.38333333333333,4.31190476190476,0.316666666666667,0.202380952380952,0.161904761904762,0.10952380952381
"247","A-070","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,23,"Social",30,11,"Information & Reading",2,13,"Other",1,25,"Games",1,8,"Travel",0,46,229,444,6.38333333333333,4.31190476190476,0.316666666666667,0.202380952380952,0.161904761904762,0.10952380952381
"248","A-070","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,23,"Social",30,11,"Information & Reading",2,13,"Other",1,25,"Games",1,8,"Travel",0,46,229,444,6.38333333333333,4.31190476190476,0.316666666666667,0.202380952380952,0.161904761904762,0.10952380952381
"249","A-080","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,37,"Social",10,21,"Entertainment",2,27,"Travel",1,20,"Productivity & Finance",1,1,"Health And Fitness",0,36,139,146,3.61666666666667,1.47857142857143,0.35,0.19047619047619,0.145238095238095,0.0857142857142857
"250","A-080","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,37,"Social",10,21,"Entertainment",2,27,"Travel",1,20,"Productivity & Finance",1,1,"Health And Fitness",0,36,139,146,3.61666666666667,1.47857142857143,0.35,0.19047619047619,0.145238095238095,0.0857142857142857
"251","A-080","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,37,"Social",10,21,"Entertainment",2,27,"Travel",1,20,"Productivity & Finance",1,1,"Health And Fitness",0,36,139,146,3.61666666666667,1.47857142857143,0.35,0.19047619047619,0.145238095238095,0.0857142857142857
"252","A-080","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,37,"Social",10,21,"Entertainment",2,27,"Travel",1,20,"Productivity & Finance",1,1,"Health And Fitness",0,36,139,146,3.61666666666667,1.47857142857143,0.35,0.19047619047619,0.145238095238095,0.0857142857142857
"253","A-080","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,37,"Social",10,21,"Entertainment",2,27,"Travel",1,20,"Productivity & Finance",1,1,"Health And Fitness",0,36,139,146,3.61666666666667,1.47857142857143,0.35,0.19047619047619,0.145238095238095,0.0857142857142857
"254","A-067","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,3,"Social",20,58,"Entertainment",4,39,"Utilities ",2,N/A,"Travel",1,55,"Education",1,51,143,146,6.05,2.9952380952381,0.664285714285714,N/A,0.273809523809524,0.264285714285714
"255","A-067","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,3,"Social",20,58,"Entertainment",4,39,"Utilities ",2,N/A,"Travel",1,55,"Education",1,51,143,146,6.05,2.9952380952381,0.664285714285714,N/A,0.273809523809524,0.264285714285714
"256","A-067","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,3,"Social",20,58,"Entertainment",4,39,"Utilities ",2,N/A,"Travel",1,55,"Education",1,51,143,146,6.05,2.9952380952381,0.664285714285714,N/A,0.273809523809524,0.264285714285714
"257","A-067","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,3,"Social",20,58,"Entertainment",4,39,"Utilities ",2,N/A,"Travel",1,55,"Education",1,51,143,146,6.05,2.9952380952381,0.664285714285714,N/A,0.273809523809524,0.264285714285714
"258","A-067","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,3,"Social",20,58,"Entertainment",4,39,"Utilities ",2,N/A,"Travel",1,55,"Education",1,51,143,146,6.05,2.9952380952381,0.664285714285714,N/A,0.273809523809524,0.264285714285714
"259","A-067","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,3,"Social",20,58,"Entertainment",4,39,"Utilities ",2,N/A,"Travel",1,55,"Education",1,51,143,146,6.05,2.9952380952381,0.664285714285714,N/A,0.273809523809524,0.264285714285714
"260","A-040","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,1,"Social",6,26,"Other",N/A,54,"Games",N/A,40,"Entertainment",N/A,29,"Shopping & Food",N/A,6,123,227,9.01666666666667,0.919047619047619,N/A,N/A,N/A,N/A
"261","A-040","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,1,"Social",6,26,"Other",N/A,54,"Games",N/A,40,"Entertainment",N/A,29,"Shopping & Food",N/A,6,123,227,9.01666666666667,0.919047619047619,N/A,N/A,N/A,N/A
"262","A-040","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,1,"Social",6,26,"Other",N/A,54,"Games",N/A,40,"Entertainment",N/A,29,"Shopping & Food",N/A,6,123,227,9.01666666666667,0.919047619047619,N/A,N/A,N/A,N/A
"263","A-040","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,1,"Social",6,26,"Other",N/A,54,"Games",N/A,40,"Entertainment",N/A,29,"Shopping & Food",N/A,6,123,227,9.01666666666667,0.919047619047619,N/A,N/A,N/A,N/A
"264","A-040","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,1,"Social",6,26,"Other",N/A,54,"Games",N/A,40,"Entertainment",N/A,29,"Shopping & Food",N/A,6,123,227,9.01666666666667,0.919047619047619,N/A,N/A,N/A,N/A
"265",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"266",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"267",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"268",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"269",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"270",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"271",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"272",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"273",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"274",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"275",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"276","A-036","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,10,"Social",17,19,"Other",4,45,"Education",3,22,"Productivity & Finance",2,37,"Entertainment",2,25,187,141,7.16666666666667,2.47380952380952,0.678571428571429,0.480952380952381,0.373809523809524,0.345238095238095
"277","A-036","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,10,"Social",17,19,"Other",4,45,"Education",3,22,"Productivity & Finance",2,37,"Entertainment",2,25,187,141,7.16666666666667,2.47380952380952,0.678571428571429,0.480952380952381,0.373809523809524,0.345238095238095
"278","A-036","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,10,"Social",17,19,"Other",4,45,"Education",3,22,"Productivity & Finance",2,37,"Entertainment",2,25,187,141,7.16666666666667,2.47380952380952,0.678571428571429,0.480952380952381,0.373809523809524,0.345238095238095
"279","A-036","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,10,"Social",17,19,"Other",4,45,"Education",3,22,"Productivity & Finance",2,37,"Entertainment",2,25,187,141,7.16666666666667,2.47380952380952,0.678571428571429,0.480952380952381,0.373809523809524,0.345238095238095
"280","A-093","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,23,"Social",1,17,"Entertainment",0,31,"Other",0,10,"Creativity",0,8,"Information & Reading",0,8,126,149,5.38333333333333,0.183333333333333,0.0738095238095238,0.0238095238095238,0.019047619047619,0.019047619047619
"281","A-093","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,23,"Social",1,17,"Entertainment",0,31,"Other",0,10,"Creativity",0,8,"Information & Reading",0,8,126,149,5.38333333333333,0.183333333333333,0.0738095238095238,0.0238095238095238,0.019047619047619,0.019047619047619
"282","A-093","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,23,"Social",1,17,"Entertainment",0,31,"Other",0,10,"Creativity",0,8,"Information & Reading",0,8,126,149,5.38333333333333,0.183333333333333,0.0738095238095238,0.0238095238095238,0.019047619047619,0.019047619047619
"283","A-093","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,23,"Social",1,17,"Entertainment",0,31,"Other",0,10,"Creativity",0,8,"Information & Reading",0,8,126,149,5.38333333333333,0.183333333333333,0.0738095238095238,0.0238095238095238,0.019047619047619,0.019047619047619
"284","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"285","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"286","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"287","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"288","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"289","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"290","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
"291","A-037","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,38,"Social",14,6,"Utilities",2,29,"Entertainment",1,54,"Productivity & Finance",1,53,"Shopping & Food",0,48,124,135,5.63333333333333,2.01428571428571,0.354761904761905,0.271428571428571,0.269047619047619,0.114285714285714
